panoid,lat,lon,year,month,img_path,angle,type,img_name,conf,bbox,LLM
q6QW7caLjthbyZvQ61fL6w,-1.306640852499431,36.78332256675293,2018,3,Q/6/,0,GSVI,q6QW7caLjthbyZvQ61fL6w_0,[0.8051297068595886],"[[3.771686553955078, 196.924072265625, 261.80328369140625, 299.1092529296875]]",1.0
q6QW7caLjthbyZvQ61fL6w,-1.306640852499431,36.78332256675293,2018,3,Q/6/,270,GSVI,q6QW7caLjthbyZvQ61fL6w_270,[0.8351539969444275],"[[154.89585876464844, 193.54095458984375, 399.0816345214844, 299.1668701171875]]",1.0
q8EuWqnCJMtKJOL0O_2Wtw,-1.373427591425637,36.64839537262059,2018,4,Q/8/,90,GSVI,q8EuWqnCJMtKJOL0O_2Wtw_90,[0.4307152330875397],"[[1.7123699188232422, 225.0360107421875, 127.1138916015625, 299.69732666015625]]",1.0
qBjL6hiyxBx831kfwCIIwQ,-1.285444210527439,36.87044482541162,2018,1,Q/B/,180,GSVI,qBjL6hiyxBx831kfwCIIwQ_180,[0.7752957940101624],"[[201.6428680419922, 160.4581756591797, 311.3818054199219, 220.60153198242188]]",1.0
qLGPV8N_lEER6C4hQ0f3jg,-1.266439406636259,36.80943118343053,2017,12,Q/L/,90,GSVI,qLGPV8N_lEER6C4hQ0f3jg_90,"[0.504172682762146, 0.28667476773262024]","[[0.7225513458251953, 0.0, 100.00534057617188, 99.66134643554688], [0.4146385192871094, 0.0, 104.2478256225586, 140.3257598876953]]",1.0
qLlT98EXpZ0_oi-WOpu-Tg,-1.254769272125378,36.88367860833137,2018,2,Q/L/,0,GSVI,qLlT98EXpZ0_oi-WOpu-Tg_0,[0.7608028054237366],"[[0.0, 198.08192443847656, 320.14990234375, 300.0]]",1.0
qUOhIdmA6deOhVImLfORGg,-1.260992525655934,36.71406116448891,2017,12,Q/U/,0,GSVI,qUOhIdmA6deOhVImLfORGg_0,"[0.5691846609115601, 0.4023042917251587]","[[251.94338989257812, 234.99598693847656, 330.71185302734375, 276.10394287109375], [225.7940673828125, 231.15264892578125, 333.316650390625, 275.9465026855469]]",1.0
qZoneo4ny3CBYJezLhGVRg,-1.307728528520613,36.87778789134815,2018,1,Q/Z/,0,GSVI,qZoneo4ny3CBYJezLhGVRg_0,"[0.5176950693130493, 0.30531370639801025]","[[0.7521629333496094, 192.74005126953125, 98.55178833007812, 261.0910339355469], [243.15309143066406, 182.15890502929688, 397.9353332519531, 223.24822998046875]]",1.0
qZoneo4ny3CBYJezLhGVRg,-1.307728528520613,36.87778789134815,2018,1,Q/Z/,90,GSVI,qZoneo4ny3CBYJezLhGVRg_90,"[0.6251609325408936, 0.3988508880138397]","[[0.7689571380615234, 170.56320190429688, 119.59999084472656, 258.9299621582031], [187.93304443359375, 158.08877563476562, 231.43260192871094, 180.99462890625]]",1.0
qZvDmU5yWgj4n-X-zPTXjw,-1.251202838023198,36.79923680813349,2018,2,Q/Z/,90,GSVI,qZvDmU5yWgj4n-X-zPTXjw_90,[0.3588273823261261],"[[0.0, 237.18971252441406, 51.263301849365234, 298.7001647949219]]",1.0
qoNSE67btZxKRfCKxge-XA,-1.283738563435294,36.84037689345212,2021,8,Q/O/,0,GSVI,qoNSE67btZxKRfCKxge-XA_0,[0.501227617263794],"[[249.344482421875, 199.35760498046875, 400.0, 298.4104919433594]]",1.0
qoNSE67btZxKRfCKxge-XA,-1.283738563435294,36.84037689345212,2021,8,Q/O/,90,GSVI,qoNSE67btZxKRfCKxge-XA_90,[0.6993806958198547],"[[1.1118888854980469, 199.3988800048828, 282.4311218261719, 298.13360595703125]]",1.0
qp2dKRevGvcP4waFq6622Q,-1.268857156152962,36.84953378316834,2018,1,Q/P/,0,GSVI,qp2dKRevGvcP4waFq6622Q_0,[0.6646643877029419],"[[131.54579162597656, 142.99313354492188, 400.0, 296.06494140625]]",1.0
qtsTozlPUguKo8tt91i8CA,-1.466429312704998,36.93934314547563,2022,3,Q/t/,0,GSVI,qtsTozlPUguKo8tt91i8CA_0,"[0.6041123270988464, 0.3929223418235779, 0.263842910528183, 0.25889676809310913]","[[156.25827026367188, 155.07070922851562, 400.0, 234.75706481933594], [149.06072998046875, 159.06593322753906, 262.8794860839844, 202.47195434570312], [205.255615234375, 137.3905487060547, 400.0, 242.79673767089844], [149.33349609375, 162.5567169189453, 226.94847106933594, 200.41888427734375]]",1.0
qtsTozlPUguKo8tt91i8CA,-1.466429312704998,36.93934314547563,2022,3,Q/t/,90,GSVI,qtsTozlPUguKo8tt91i8CA_90,[0.6779549717903137],"[[0.14928817749023438, 138.67355346679688, 162.1284637451172, 259.0965270996094]]",1.0
qwTNFcnuzCei8hd45efNJw,-1.306738500282957,36.90122418931958,2021,8,Q/w/,0,GSVI,qwTNFcnuzCei8hd45efNJw_0,[0.7028815150260925],"[[199.1184539794922, 148.08045959472656, 400.0, 288.338134765625]]",1.0
r1lt_97mzH5PgZGFHGjB8g,-1.215285347384101,36.9227843977108,2021,9,r/1/,270,GSVI,r1lt_97mzH5PgZGFHGjB8g_270,[0.8165342807769775],"[[220.19198608398438, 175.8111114501953, 396.4139404296875, 225.631591796875]]",1.0
r20lqilLqY0INjH55zvXpQ,-1.255117893611499,36.93557825096294,2021,8,r/2/,0,GSVI,r20lqilLqY0INjH55zvXpQ_0,[0.349276602268219],"[[76.60195922851562, 234.39830017089844, 171.858154296875, 298.3373107910156]]",1.0
r4k4nsXTN5PHMwtN6gRZzQ,-1.255159704580471,36.80275159734005,2021,8,r/4/,180,GSVI,r4k4nsXTN5PHMwtN6gRZzQ_180,[0.46299073100090027],"[[47.22770690917969, 246.81849670410156, 119.6976089477539, 281.8469543457031]]",1.0
r7qhxZ-TO5x6qTGE2oD12w,-1.246859394663021,36.90502588360117,2018,2,r/7/,0,GSVI,r7qhxZ-TO5x6qTGE2oD12w_0,[0.8023020625114441],"[[2.1239089965820312, 190.6888885498047, 306.3633728027344, 298.96673583984375]]",1.0
r7qhxZ-TO5x6qTGE2oD12w,-1.246859394663021,36.90502588360117,2018,2,r/7/,270,GSVI,r7qhxZ-TO5x6qTGE2oD12w_270,[0.7947382926940918],"[[68.86177062988281, 174.26254272460938, 396.08526611328125, 299.1507568359375]]",1.0
rAOqbxcOIew3l_pTQXtBaA,-1.264833814529523,36.90586573666826,2021,8,r/a/,180,GSVI,rAOqbxcOIew3l_pTQXtBaA_180,"[0.43945035338401794, 0.25056806206703186]","[[317.6578369140625, 210.53001403808594, 399.9446716308594, 264.2042541503906], [316.9560241699219, 209.72511291503906, 399.78668212890625, 286.4845275878906]]",1.0
rAT7V6fk1Anf1YVRIO8Q7Q,-1.323440406106166,36.82416152037096,2018,1,r/a/,270,GSVI,rAT7V6fk1Anf1YVRIO8Q7Q_270,[0.4099409580230713],"[[46.19831085205078, 216.4761505126953, 400.0, 298.3183288574219]]",1.0
rBiJq2_XPU7Gpmda9lYx4g,-1.296483543912569,36.87495411196044,2021,8,r/B/,0,GSVI,rBiJq2_XPU7Gpmda9lYx4g_0,[0.42411962151527405],"[[304.80926513671875, 100.23660278320312, 381.5718078613281, 149.13475036621094]]",1.0
rBiJq2_XPU7Gpmda9lYx4g,-1.296483543912569,36.87495411196044,2021,8,r/B/,180,GSVI,rBiJq2_XPU7Gpmda9lYx4g_180,[0.36133089661598206],"[[0.0, 191.57931518554688, 278.3495178222656, 290.81756591796875]]",1.0
rDTM8Era3BRVCFts6eyUVg,-1.213156980340678,36.92028368402594,2021,9,r/d/,90,GSVI,rDTM8Era3BRVCFts6eyUVg_90,"[0.5100176930427551, 0.3150086998939514]","[[192.39710998535156, 171.7948455810547, 397.9666748046875, 299.89813232421875], [196.3990020751953, 231.8625946044922, 324.0697326660156, 299.92962646484375]]",1.0
rG_QmEih8JkjWQdNnemGvA,-1.312043311978947,36.80735876883951,2021,8,r/g/,90,GSVI,rG_QmEih8JkjWQdNnemGvA_90,[0.4879703223705292],"[[293.1221008300781, 215.7538604736328, 400.0, 276.6206359863281]]",1.0
rHdMppoDG6WjVE2ft-lm0Q,-1.218124522156434,36.76898753418639,2021,9,r/H/,90,GSVI,rHdMppoDG6WjVE2ft-lm0Q_90,"[0.5618229508399963, 0.25248607993125916]","[[226.97860717773438, 238.1968994140625, 354.6284484863281, 300.0], [268.29595947265625, 240.5854034423828, 354.03076171875, 299.6158142089844]]",1.0
rJrv4ASZoLayq4tTFh4mVQ,-1.273752284868833,36.8787066053826,2018,1,r/j/,180,GSVI,rJrv4ASZoLayq4tTFh4mVQ_180,[0.5848423838615417],"[[210.9046173095703, 234.61398315429688, 395.5959167480469, 298.56036376953125]]",1.0
rL4y3ktSsbdV8oSMFRG9xg,-1.269422994365193,36.92231010128081,2021,8,r/L/,270,GSVI,rL4y3ktSsbdV8oSMFRG9xg_270,[0.36235544085502625],"[[0.0, 156.27975463867188, 164.1443634033203, 219.7106475830078]]",1.0
rMMQ9-3xr_5oPW0T6bgzXw,-1.308420884811434,36.81963170943034,2018,2,r/m/,90,GSVI,rMMQ9-3xr_5oPW0T6bgzXw_90,[0.596176028251648],"[[31.219877243041992, 191.5843505859375, 151.8599853515625, 265.7265930175781]]",1.0
rO9Qsn0PdDJFkoYdVkXqqQ,-1.279264242466653,37.04759426463063,2018,2,r/O/,180,GSVI,rO9Qsn0PdDJFkoYdVkXqqQ_180,[0.7967479228973389],"[[205.9918212890625, 204.54835510253906, 394.0860595703125, 298.1129150390625]]",1.0
rPbui7zt96sVROKaIItv0g,-1.220834525659557,36.90338881529565,2018,2,r/P/,0,GSVI,rPbui7zt96sVROKaIItv0g_0,"[0.40345853567123413, 0.28284040093421936]","[[227.00221252441406, 194.28794860839844, 370.12786865234375, 235.83770751953125], [282.5705871582031, 195.02037048339844, 365.446533203125, 233.35609436035156]]",1.0
rYfgXy2dnK63ZsnoT-MizA,-1.298653624060702,36.890230225723,2018,1,r/y/,180,GSVI,rYfgXy2dnK63ZsnoT-MizA_180,[0.5071127414703369],"[[278.8865661621094, 177.56576538085938, 399.86517333984375, 218.16009521484375]]",1.0
r_CwmiAj5ky_CTnTADxYPQ,-1.213230211917516,36.9046284351298,2021,9,r/_/,270,GSVI,r_CwmiAj5ky_CTnTADxYPQ_270,"[0.7664795517921448, 0.31870338320732117]","[[253.61402893066406, 153.80296325683594, 399.2724609375, 275.0632629394531], [251.78233337402344, 155.8121337890625, 398.6473388671875, 240.2599334716797]]",1.0
ra8lJJcE2pdBvzMwygYcPA,-1.306531967073696,36.78347945781177,2018,3,r/a/,270,GSVI,ra8lJJcE2pdBvzMwygYcPA_270,[0.7193760275840759],"[[90.53691864013672, 158.9441680908203, 187.6409454345703, 193.5960693359375]]",1.0
riesGfnVsC7GH6UTpTLggg,-1.153221952473493,36.954128074256,2021,12,r/i/,270,GSVI,riesGfnVsC7GH6UTpTLggg_270,[0.6824097633361816],"[[142.42820739746094, 221.72068786621094, 230.88534545898438, 263.49749755859375]]",1.0
rkZI4_h_dx_3_1LEzjp9-A,-1.29331034072367,36.84540428674099,2018,1,r/K/,270,GSVI,rkZI4_h_dx_3_1LEzjp9-A_270,[0.3229764401912689],"[[255.4716796875, 143.32984924316406, 399.8226623535156, 238.92784118652344]]",1.0
ry8Qclwdy84WacxfdyQCwQ,-1.214520240571716,36.93448514377565,2021,9,r/y/,0,GSVI,ry8Qclwdy84WacxfdyQCwQ_0,[0.816967785358429],"[[69.57111358642578, 202.80380249023438, 187.86026000976562, 268.3544006347656]]",1.0
ryQD3cwbSHRwTKe_427RcA,-1.266322372137225,36.73349527660559,2018,2,r/y/,90,GSVI,ryQD3cwbSHRwTKe_427RcA_90,[0.42398107051849365],"[[60.73430633544922, 212.9058380126953, 142.0206298828125, 259.0348815917969]]",1.0
sCsfjbciQfVtVgQ4eEa3ew,-1.275103269275606,36.85199026800872,2021,9,s/C/,270,GSVI,sCsfjbciQfVtVgQ4eEa3ew_270,[0.6244982481002808],"[[184.6580810546875, 140.69664001464844, 395.88995361328125, 200.013916015625]]",1.0
sDJVYW4UF7vWXsh7NVSr_w,-1.216804840197472,36.92611390177951,2021,9,s/d/,270,GSVI,sDJVYW4UF7vWXsh7NVSr_w_270,[0.5575297474861145],"[[174.29278564453125, 192.11402893066406, 271.0268249511719, 234.6552276611328]]",1.0
sFbUwzT5F9YaUBjFJJkK9Q,-1.328714175735971,36.78389720226222,2017,12,s/f/,0,GSVI,sFbUwzT5F9YaUBjFJJkK9Q_0,[0.7541190981864929],"[[124.19441986083984, 202.48728942871094, 263.75372314453125, 262.5594787597656]]",1.0
sGBudNT6w4M9yb25MwcaiQ,-1.258752819923058,36.81450266455329,2017,12,s/g/,90,GSVI,sGBudNT6w4M9yb25MwcaiQ_90,"[0.3779066205024719, 0.37493059039115906, 0.2861342132091522]","[[0.0, 175.9673309326172, 314.90570068359375, 296.9773864746094], [0.0, 178.41835021972656, 186.1177978515625, 248.57810974121094], [12.839088439941406, 195.44650268554688, 400.0, 298.54443359375]]",1.0
sHH-8qLh9Wr8msuWkPGLpg,-1.245992098985071,36.90438105436893,2018,2,s/H/,90,GSVI,sHH-8qLh9Wr8msuWkPGLpg_90,[0.7578713297843933],"[[193.10546875, 210.37974548339844, 400.0, 300.0]]",1.0
sHH-8qLh9Wr8msuWkPGLpg,-1.245992098985071,36.90438105436893,2018,2,s/H/,180,GSVI,sHH-8qLh9Wr8msuWkPGLpg_180,[0.7312779426574707],"[[4.4145965576171875, 186.7918701171875, 349.26971435546875, 300.0]]",1.0
sP3OylMlxf4CN19kJOnqbw,-1.226762591938086,36.8383345016693,2018,1,s/P/,0,GSVI,sP3OylMlxf4CN19kJOnqbw_0,"[0.43551674485206604, 0.4014322757720947, 0.35913604497909546]","[[0.0, 199.3625946044922, 174.18212890625, 299.1617126464844], [210.48037719726562, 183.1298370361328, 310.72882080078125, 209.10037231445312], [208.56326293945312, 173.9391632080078, 397.6778259277344, 211.95579528808594]]",1.0
sP3OylMlxf4CN19kJOnqbw,-1.226762591938086,36.8383345016693,2018,1,s/P/,90,GSVI,sP3OylMlxf4CN19kJOnqbw_90,[0.3191273808479309],"[[0.23204803466796875, 161.67930603027344, 86.76641082763672, 298.583984375]]",1.0
sQn62WwxccUMRMFLve4vLA,-1.367814027206761,36.71654139856899,2018,1,s/Q/,0,GSVI,sQn62WwxccUMRMFLve4vLA_0,[0.5032730102539062],"[[66.88516235351562, 194.49114990234375, 264.1307067871094, 259.98968505859375]]",1.0
sRq0N8DyqEWKODSqnRsQig,-1.179421924033389,36.90703959491041,2018,2,s/r/,0,GSVI,sRq0N8DyqEWKODSqnRsQig_0,[0.31784555315971375],"[[143.309814453125, 244.3699188232422, 316.2535400390625, 299.91534423828125]]",1.0
sTvx-Khe7JurkqRuTkEqiQ,-1.2744138292762,36.95333206782174,2021,8,s/t/,90,GSVI,sTvx-Khe7JurkqRuTkEqiQ_90,[0.2945660948753357],"[[266.2388916015625, 179.31182861328125, 399.7439880371094, 299.7499694824219]]",1.0
sUq08t1sGmFxFFB3w3xR6A,-1.282754203438273,36.72724598547133,2017,12,s/U/,90,GSVI,sUq08t1sGmFxFFB3w3xR6A_90,[0.7363244891166687],"[[266.77587890625, 188.99703979492188, 335.5008544921875, 242.86399841308594]]",1.0
sUq08t1sGmFxFFB3w3xR6A,-1.282754203438273,36.72724598547133,2017,12,s/U/,180,GSVI,sUq08t1sGmFxFFB3w3xR6A_180,[0.7845562696456909],"[[65.90526580810547, 190.21395874023438, 191.5570831298828, 259.187744140625]]",1.0
sXdCTKljUxKUsOVgdzQyfg,-1.231789437364022,36.92466137398785,2021,9,s/x/,0,GSVI,sXdCTKljUxKUsOVgdzQyfg_0,[0.34683355689048767],"[[0.2120685577392578, 181.61329650878906, 121.79240417480469, 241.41366577148438]]",1.0
saEYO5y-V89qPm1SktNgwQ,-1.295894305816653,36.86402394655441,2021,8,s/a/,0,GSVI,saEYO5y-V89qPm1SktNgwQ_0,[0.4600348174571991],"[[319.4137268066406, 245.7937469482422, 399.86767578125, 299.6187744140625]]",1.0
saEYO5y-V89qPm1SktNgwQ,-1.295894305816653,36.86402394655441,2021,8,s/a/,90,GSVI,saEYO5y-V89qPm1SktNgwQ_90,[0.40888097882270813],"[[2.839641571044922, 217.6902313232422, 103.66693115234375, 273.1985168457031]]",1.0
scBZezKqE14ZQCheaHENog,-1.283680553901022,36.75204209182208,2018,2,s/C/,270,GSVI,scBZezKqE14ZQCheaHENog_270,"[0.541496992111206, 0.2613556981086731]","[[10.420608520507812, 210.98785400390625, 380.2705993652344, 277.2029724121094], [159.509033203125, 211.01394653320312, 376.32940673828125, 263.9305114746094]]",1.0
sduk_AiaM3vK_qQ_6PGi2Q,-1.28886564981808,36.83092631217804,2021,8,s/d/,270,GSVI,sduk_AiaM3vK_qQ_6PGi2Q_270,[0.5651222467422485],"[[94.5779037475586, 141.44033813476562, 399.962158203125, 209.53033447265625]]",1.0
slPpeXEWpiaXoKnHzs5ILg,-1.324603351079564,36.79038348557321,2018,3,s/L/,270,GSVI,slPpeXEWpiaXoKnHzs5ILg_270,[0.42630502581596375],"[[0.0, 243.87168884277344, 166.38626098632812, 300.0]]",1.0
sl_6WuLOUjRwiE_igp5IbQ,-1.298621895953095,36.89391760278659,2021,7,s/L/,0,GSVI,sl_6WuLOUjRwiE_igp5IbQ_0,[0.49786829948425293],"[[0.18583297729492188, 206.09500122070312, 103.85147857666016, 293.05615234375]]",1.0
sl_6WuLOUjRwiE_igp5IbQ,-1.298621895953095,36.89391760278659,2021,7,s/L/,270,GSVI,sl_6WuLOUjRwiE_igp5IbQ_270,[0.7279531955718994],"[[108.56719970703125, 172.14942932128906, 400.0, 276.010498046875]]",1.0
smMdBXpMnmyzAlFflHBGUw,-1.278401046247454,36.83193012384123,2018,2,s/m/,180,GSVI,smMdBXpMnmyzAlFflHBGUw_180,"[0.3341522514820099, 0.26528188586235046]","[[15.443458557128906, 252.3113555908203, 400.0, 299.5059509277344], [145.40374755859375, 260.82257080078125, 390.1883544921875, 300.0]]",1.0
srei4tGubf2tRnLEbaEi8g,-1.326495398159115,36.77665500577733,2018,1,s/r/,180,GSVI,srei4tGubf2tRnLEbaEi8g_180,[0.35538986325263977],"[[0.0, 200.04074096679688, 389.063232421875, 262.1971740722656]]",1.0
ss98si4ZrhWHApM1G7JguQ,-1.314277246036519,36.87548855252547,2018,1,s/s/,90,GSVI,ss98si4ZrhWHApM1G7JguQ_90,[0.33203211426734924],"[[129.79762268066406, 194.2504119873047, 400.0, 299.0611267089844]]",1.0
sukcu9r58YYRhFFDnm2z2w,-1.201574686843006,36.89625124021953,2021,9,s/U/,180,GSVI,sukcu9r58YYRhFFDnm2z2w_180,[0.6157463788986206],"[[225.00704956054688, 216.65687561035156, 374.3844909667969, 299.5344543457031]]",1.0
sv7kz38BlpIefLF18_jpMA,-1.293089405314871,36.81437919243509,2021,9,s/v/,180,GSVI,sv7kz38BlpIefLF18_jpMA_180,[0.2857842445373535],"[[204.4141387939453, 249.022216796875, 340.63299560546875, 299.95526123046875]]",1.0
t0Y6HUGblKPuEflcNt0Zrw,-1.314268504789948,36.80721145882236,2018,3,t/0/,0,GSVI,t0Y6HUGblKPuEflcNt0Zrw_0,"[0.49600815773010254, 0.32966625690460205]","[[93.24474334716797, 171.87362670898438, 400.0, 269.597900390625], [141.46456909179688, 188.5992431640625, 265.49786376953125, 264.7940673828125]]",1.0
t7ANou6p96cgTFH8SU7NcQ,-1.20114982125704,36.90917984615664,2021,9,t/7/,0,GSVI,t7ANou6p96cgTFH8SU7NcQ_0,[0.48540768027305603],"[[0.0, 208.02928161621094, 175.0721893310547, 268.5849304199219]]",1.0
t7qCZSAc7obHAP2YNgtM7g,-1.151259422134315,36.93443380145528,2021,12,t/7/,180,GSVI,t7qCZSAc7obHAP2YNgtM7g_180,"[0.6704655289649963, 0.5343554019927979]","[[189.376220703125, 189.1161346435547, 298.57733154296875, 232.049560546875], [189.36073303222656, 204.06085205078125, 297.5390625, 232.0457000732422]]",1.0
tAIB8qTny2EjFWJy4Yv7DQ,-1.172375847758616,36.92516264205567,2018,2,t/a/,270,GSVI,tAIB8qTny2EjFWJy4Yv7DQ_270,[0.5585029125213623],"[[220.28659057617188, 208.97593688964844, 400.0, 299.6078796386719]]",1.0
tGMIUuqHbiDiZLg6FSmMEw,-1.173061598521406,36.92834365801517,2018,2,t/g/,90,GSVI,tGMIUuqHbiDiZLg6FSmMEw_90,"[0.6307837963104248, 0.5647580623626709]","[[232.66456604003906, 215.4305419921875, 399.79461669921875, 299.98834228515625], [188.38893127441406, 186.27337646484375, 400.0, 300.0]]",1.0
tGMIUuqHbiDiZLg6FSmMEw,-1.173061598521406,36.92834365801517,2018,2,t/g/,180,GSVI,tGMIUuqHbiDiZLg6FSmMEw_180,[0.8445565700531006],"[[0.0, 220.69644165039062, 154.4329376220703, 300.0]]",1.0
tJsBWAScENXpdkyPrSbTcw,-1.263292065977776,36.86306498614977,2018,2,t/j/,180,GSVI,tJsBWAScENXpdkyPrSbTcw_180,[0.6154304146766663],"[[5.4264068603515625, 228.92349243164062, 323.4482421875, 299.9199523925781]]",1.0
tNYomyeQ2eamQ0fnlo0Lzw,-1.253600398466999,36.92231215203297,2018,2,t/N/,90,GSVI,tNYomyeQ2eamQ0fnlo0Lzw_90,[0.33451664447784424],"[[327.84930419921875, 199.30361938476562, 399.7372741699219, 298.9865417480469]]",1.0
tQ1ErFCuFHr05JYA3IU2xw,-1.326124176141644,36.83130535083335,2021,9,t/Q/,0,GSVI,tQ1ErFCuFHr05JYA3IU2xw_0,[0.3117322623729706],"[[217.56259155273438, 160.51712036132812, 368.7408142089844, 199.32472229003906]]",1.0
tQJJvLGbQHW6-H3o0M8byw,-1.281786815572765,36.87941814327807,2021,7,t/Q/,270,GSVI,tQJJvLGbQHW6-H3o0M8byw_270,[0.26701730489730835],"[[207.0678253173828, 178.94847106933594, 275.8369445800781, 215.80360412597656]]",1.0
tT7iwysXg1qF2jmCwaW7KQ,-1.333528036849271,36.70489013624874,2021,8,t/t/,180,GSVI,tT7iwysXg1qF2jmCwaW7KQ_180,[0.46818387508392334],"[[97.36412048339844, 179.5126953125, 226.90440368652344, 238.07249450683594]]",1.0
tZDa9N6eouqLs94mAm0FMA,-1.307016460408342,36.90082483301671,2021,8,t/Z/,90,GSVI,tZDa9N6eouqLs94mAm0FMA_90,[0.734586775302887],"[[86.10160827636719, 179.3937225341797, 398.1745910644531, 300.0]]",1.0
ta80cPoqTnPkLulxGk7Mtg,-1.313496445530441,36.88882335556253,2021,8,t/a/,270,GSVI,ta80cPoqTnPkLulxGk7Mtg_270,"[0.4985656142234802, 0.46978044509887695]","[[13.454666137695312, 193.5191650390625, 392.9143981933594, 300.0], [0.0, 210.88958740234375, 322.071533203125, 299.4569396972656]]",1.0
tbggTRlFzS-rORhAUtl_VQ,-1.277303971742586,36.90648684104806,2018,1,t/B/,0,GSVI,tbggTRlFzS-rORhAUtl_VQ_0,[0.69621342420578],"[[171.169921875, 186.3617706298828, 400.0, 300.0]]",1.0
tbggTRlFzS-rORhAUtl_VQ,-1.277303971742586,36.90648684104806,2018,1,t/B/,90,GSVI,tbggTRlFzS-rORhAUtl_VQ_90,"[0.4709031879901886, 0.31159457564353943, 0.2662641108036041]","[[0.04524707794189453, 207.89230346679688, 72.36200714111328, 300.0], [76.90652465820312, 203.12815856933594, 259.68212890625, 244.96356201171875], [3.2918357849121094, 202.091552734375, 262.85980224609375, 297.7298278808594]]",1.0
teOBeYXwDNYmZp9vuYjIEw,-1.212919800031794,36.9369273071091,2021,9,t/e/,90,GSVI,teOBeYXwDNYmZp9vuYjIEw_90,[0.6259408593177795],"[[87.36473083496094, 195.47137451171875, 400.0, 300.0]]",1.0
tpHuKvm99CFUu-2qDLYXCw,-1.202395377174119,36.9197997735672,2021,9,t/P/,0,GSVI,tpHuKvm99CFUu-2qDLYXCw_0,"[0.520068347454071, 0.40692850947380066]","[[290.20147705078125, 171.25633239746094, 392.4696960449219, 238.0194091796875], [177.5818634033203, 154.79388427734375, 246.21409606933594, 193.69265747070312]]",1.0
tqnpfErKBjecmWbI3pEqgA,-1.200843888576125,36.90357687652242,2018,2,t/Q/,180,GSVI,tqnpfErKBjecmWbI3pEqgA_180,[0.7281168103218079],"[[177.26905822753906, 197.0986328125, 255.18565368652344, 299.513671875]]",1.0
tsG7PfZYxMJ-4r7GnqoyaQ,-1.359579277257845,36.66090247011208,2018,4,t/s/,0,GSVI,tsG7PfZYxMJ-4r7GnqoyaQ_0,[0.6941773891448975],"[[69.18101501464844, 190.7769775390625, 182.24559020996094, 233.6846923828125]]",1.0
tsG7PfZYxMJ-4r7GnqoyaQ,-1.359579277257845,36.66090247011208,2018,4,t/s/,270,GSVI,tsG7PfZYxMJ-4r7GnqoyaQ_270,"[0.4779171347618103, 0.44032469391822815]","[[307.6659851074219, 171.620361328125, 399.6072692871094, 249.14344787597656], [227.620849609375, 173.79550170898438, 400.0, 258.1712646484375]]",1.0
tze0JfeHcb22-H83MCrTbg,-1.314945308815652,36.82318980217235,2021,7,t/Z/,90,GSVI,tze0JfeHcb22-H83MCrTbg_90,[0.7170985341072083],"[[178.12953186035156, 204.99855041503906, 274.09344482421875, 242.54931640625]]",1.0
u1VN8RdNFhlU4hVb_vJoMQ,-1.172677825072995,36.91282935315335,2018,2,U/1/,0,GSVI,u1VN8RdNFhlU4hVb_vJoMQ_0,"[0.6962898373603821, 0.3774576485157013]","[[14.925785064697266, 181.79086303710938, 288.9515686035156, 257.18389892578125], [66.76334381103516, 179.3866729736328, 282.6588134765625, 219.368896484375]]",1.0
u1e_cAd4XttRUsQI10SDfw,-1.278648291703994,36.90697362895654,2018,1,U/1/,180,GSVI,u1e_cAd4XttRUsQI10SDfw_180,[0.5699471831321716],"[[159.06680297851562, 234.55401611328125, 266.2181701660156, 299.7661437988281]]",1.0
u3JHFRwjnvscCFxwfEnzWQ,-1.266092964588612,36.71455226579582,2017,12,U/3/,180,GSVI,u3JHFRwjnvscCFxwfEnzWQ_180,[0.6921179294586182],"[[157.63894653320312, 210.02940368652344, 263.7934875488281, 263.8984375]]",1.0
u4qmQwGl2YRavYzk9IHb0g,-1.269375582145658,36.89831697019235,2018,2,U/4/,90,GSVI,u4qmQwGl2YRavYzk9IHb0g_90,[0.375029593706131],"[[0.0, 143.80950927734375, 184.8430633544922, 272.38494873046875]]",1.0
u5n4OgSYFeP5g7bfZNPqwg,-1.258801288739866,36.8790937701833,2021,8,U/5/,270,GSVI,u5n4OgSYFeP5g7bfZNPqwg_270,"[0.5960182547569275, 0.4401527941226959, 0.3974141478538513, 0.3118603825569153]","[[0.0, 243.95216369628906, 395.1499938964844, 299.55364990234375], [0.0, 257.0619201660156, 219.7716522216797, 300.0], [6.320648193359375, 214.1160888671875, 400.0, 300.0], [194.9846649169922, 237.6951141357422, 400.0, 299.8952941894531]]",1.0
uAcy7_96p-jjHPIzBkRpqQ,-1.282781391615463,36.91022369441713,2018,2,U/a/,0,GSVI,uAcy7_96p-jjHPIzBkRpqQ_0,[0.4349586069583893],"[[54.29267501831055, 173.31748962402344, 200.49278259277344, 212.88856506347656]]",1.0
